주차,아이템대분류,중분류,소분류,판매량,판매액,정상가환원매출,할인율(%)
201926,스웨터류,스웨터,기본스웨터,90,801000,2331000,65.6
201926,스웨터류,스웨터,풀오버스웨터,1624,11362000,49371600,77.0
201926,스웨터류,스웨터가디건,가디건,584,9924770,23381600,57.6
201926,스포츠웨어류,수영복,수영복,10,-107800,479000,122.5
201926,스포츠웨어류,스포츠상의,수영복,8,-200,159200,100.1
201926,스포츠웨어류,스포츠하의,반바지,140,1208000,3626000,66.7
201926,스포츠화,스포츠화,부츠,880,7812000,43912000,82.2
201926,신발,슬리퍼,슬리퍼(신발류),49536,491854827,883273400,44.3
201926,신발,캔버스화,운동화,27680,334548084,607110000,44.9
201926,실내복,모시내의,여성모시세트,245,2037000,10495500,80.6
201926,실내복,파자마,여성파자마,1227,20006250,48957300,59.1
201926,외의류,쟈켓,데님자켓,197,2779820,11800300,76.4
201926,외의류,쟈켓,일반쟈켓류,1,602100,59900,-905.2
201926,외의류,점퍼,다운점퍼,-81,-23495600,-16271600,-44.4
201926,외의류,점퍼,일반점퍼,748,-34223000,39408000,186.8
201926,외의류,점퍼,패딩점퍼,-93,-28221700,-33947900,16.9
201926,외의류,조끼,조끼(베스트),5326,54370400,244137400,77.7
201926,외의류,코트,모직코트,-27,-321300,-1617300,80.1
201926,치마류,스커트,다이마루스커트,222,2372514,5347800,55.6
201926,치마류,스커트,데님스커트,515,7327120,16238500,54.9
201926,치마류,스커트,스커트짧은형,2246,34518526,78615400,56.1
201926,치마류,원피스,우븐나시원피스,4930,124547984,213117000,41.6
201926,치마류,원피스,원피스(니트),876,23056528,32712400,29.5
201926,치마류,원피스,진원피스,90,1035400,4451000,76.7
201926,티셔츠류,긴팔티셔츠,무지긴팔티,226,2543000,4533400,43.9
201926,티셔츠류,긴팔티셔츠,변형긴팔티,6353,60384624,90238700,33.1
201926,티셔츠류,긴팔티셔츠,스트라이프긴팔티,1709,12534200,46039100,72.8
201926,티셔츠류,나시형티셔츠,민소매티,2486,29076664,48208400,39.7
201926,티셔츠류,런닝형티셔츠,무지반팔티,38093,405380527,650490200,37.7
201926,티셔츠류,런닝형티셔츠,변형반팔티,157680,2419188169,3355903600,27.9
201926,티셔츠류,런닝형티셔츠,스트라이프반팔티,10052,132339142,232654800,43.1
201926,티셔츠류,런닝형티셔츠,전사반팔티,216405,2626932464,3375915500,22.2
201926,티셔츠류,맨투맨,맨투맨무지,1766,11581560,59388200,80.5
201926,티셔츠류,맨투맨,맨투맨변형,10313,107062700,387368700,72.4
201926,티셔츠류,맨투맨,맨투맨후드형,7755,115488612,304104500,62.0
201926,티셔츠류,맨투맨,집업,-41,-27479180,-165900,-16463.7
201926,티셔츠류,반팔티셔츠,변형폴로티,15705,370727019,472769500,21.6
201926,티셔츠류,반팔티셔츠,티셔츠반팔티선염,970,18865880,29003000,35.0
201926,패션잡화,가방,가방,1961,45437571,71370300,36.3
201926,패션잡화,가방,보조가방,613,7987856,13206900,39.5
201926,패션잡화,가방,숄더백,3063,68729662,81254700,15.4
201926,패션잡화,모자,모자,616,8627406,12030400,28.3
201926,패션잡화,양말,양말,288,1170947,1291200,9.3
201926,패션잡화,지갑,지갑류,1494,21885874,26098600,16.1
201927,바지류,바지,다이마루바지,17421,308229285,445593900,30.8
201927,바지류,바지,면바지,969,18548819,31453100,41.0
201927,바지류,바지,반바지,50748,864709975,1204461200,28.2
201927,바지류,바지,변형바지,27552,625442167,861794800,27.4
201927,바지류,청바지,청바지,23430,554290168,830827000,33.3
201927,셔츠류,남방,무지 셔츠,14709,249497774,442459100,43.6
201927,셔츠류,남방,변형 셔츠,9468,207606517,328863200,36.9
201927,셔츠류,남방,스트라이프,7282,124429327,220551800,43.6
201927,셔츠류,남방,체크,5971,93112708,182022900,48.8
201927,셔츠류,블라우스,"블라우스(반팔,긴팔)",2527,46464075,87769300,47.1
201927,스웨터류,스웨터,풀오버스웨터,31,160700,710900,77.4
201927,스웨터류,스웨터가디건,가디건,389,7889990,14531100,45.7
201927,스포츠웨어류,수영복,수영복,325,2759400,10007500,72.4
201927,스포츠웨어류,스포츠상의,수영복,57,527500,1514300,65.2
201927,스포츠웨어류,스포츠하의,반바지,74,725244,1972600,63.2
201927,스포츠웨어류,스포츠하의,우븐바지,3,15300,77700,80.3
201927,스포츠화,스포츠화,부츠,10,79000,499000,84.2
201927,신발,슬리퍼,슬리퍼(신발류),39664,381249529,684307600,44.3
201927,신발,캔버스화,운동화,16270,210363882,359021000,41.4
201927,실내복,모시내의,여성모시세트,7,52300,279300,81.3
201927,실내복,파자마,여성파자마,4491,99737472,179190900,44.3
201927,외의류,쟈켓,데님자켓,20,1119724,1198000,6.5
201927,외의류,쟈켓,일반쟈켓류,-2,-39800,-159800,75.1
201927,외의류,점퍼,다운점퍼,4,-1186000,1996000,159.4
201927,외의류,점퍼,일반점퍼,374,16241442,22272600,27.1
201927,외의류,점퍼,패딩점퍼,699,34920950,137426800,74.6
201927,외의류,조끼,조끼(베스트),32,316800,1596800,80.2
201927,외의류,코트,모직코트,-9,-2917500,-2197500,-32.8
201927,치마류,스커트,다이마루스커트,28,472709,807200,41.4
201927,치마류,스커트,데님스커트,272,6125920,9452800,35.2
201927,치마류,스커트,스커트짧은형,1197,25171004,38130300,34.0
201927,치마류,원피스,우븐나시원피스,5119,150529565,209998100,28.3
201927,치마류,원피스,원피스(니트),1478,37305238,55212200,32.4
201927,치마류,원피스,진원피스,32,922202,1596800,42.2
201927,티셔츠류,긴팔티셔츠,무지긴팔티,385,5750972,8075500,28.8
201927,티셔츠류,긴팔티셔츠,변형긴팔티,3938,35864147,53174200,32.6
201927,티셔츠류,긴팔티셔츠,스트라이프긴팔티,123,1726480,3121700,44.7
201927,티셔츠류,나시형티셔츠,민소매티,2860,26478003,50710000,47.8
201927,티셔츠류,런닝형티셔츠,무지반팔티,42552,440116742,709991800,38.0
201927,티셔츠류,런닝형티셔츠,변형반팔티,169235,2480792491,3550442500,30.1
201927,티셔츠류,런닝형티셔츠,스트라이프반팔티,6801,101193131,142811900,29.1
201927,티셔츠류,런닝형티셔츠,전사반팔티,250174,2948856527,3939611600,25.1
201927,티셔츠류,맨투맨,맨투맨무지,1569,25162882,50640700,50.3
201927,티셔츠류,맨투맨,맨투맨변형,8295,107987320,352390500,69.4
201927,티셔츠류,맨투맨,맨투맨후드형,8481,142016875,260501900,45.5
201927,티셔츠류,맨투맨,집업,-771,-42022782,-33552900,-25.2
201927,티셔츠류,반팔티셔츠,변형폴로티,18399,452763799,550280100,17.7
201927,티셔츠류,반팔티셔츠,티셔츠반팔티선염,928,17304728,27747200,37.6
201927,패션잡화,가방,가방,1509,45491680,57793100,21.3
201927,패션잡화,가방,보조가방,869,11413452,18840900,39.4
201927,패션잡화,가방,숄더백,3380,74291606,89235800,16.7
201927,패션잡화,모자,모자,1107,12969923,21624100,40.0
201927,패션잡화,양말,양말,218,861341,1030200,16.4
201927,패션잡화,지갑,지갑류,2221,27345467,39861900,31.4
201927,패션잡화,패브릭잡화,목도리(머플러),5,19500,99500,80.4
201928,바지류,바지,다이마루바지,25848,373608370,721263200,48.2
201928,바지류,바지,면바지,6173,98074268,199612700,50.9
201928,바지류,바지,반바지,45478,795088828,1107568200,28.2
201928,바지류,바지,변형바지,29366,644122353,928353400,30.6
201928,바지류,청바지,청바지,27723,571718645,1019767700,43.9
201928,셔츠류,남방,무지 셔츠,15053,237936118,450300700,47.2
201928,셔츠류,남방,변형 셔츠,13780,256026037,496412000,48.4
201928,셔츠류,남방,스트라이프,10971,159931317,357642900,55.3
201928,셔츠류,남방,체크,6983,96218283,232161700,58.6
201928,셔츠류,블라우스,"블라우스(반팔,긴팔)",1890,37922516,75001000,49.4
201928,스웨터류,스웨터,POLAR,328,3967200,13887200,71.4
201928,스웨터류,스웨터,V-NECK스웨터,132,1282800,5146800,75.1
201928,스웨터류,스웨터,기본스웨터,56,442400,1450400,69.5
201928,스웨터류,스웨터,풀오버스웨터,879,7724874,32786100,76.4
201928,스웨터류,스웨터가디건,가디건,827,12637600,34247300,63.1
201928,스포츠웨어류,수영복,수영복,353,2587800,10584700,75.6
201928,스포츠웨어류,스포츠상의,수영복,24,240000,477600,49.7
201928,스포츠웨어류,스포츠하의,반바지,64,643640,1713600,62.4
201928,스포츠화,스포츠화,부츠,926,6783400,46543400,85.4
201928,신발,슬리퍼,슬리퍼(신발류),41327,380806452,742241300,48.7
201928,신발,캔버스화,운동화,51863,512204188,1194585700,57.1
201928,실내복,모시내의,여성모시세트,40,-620500,2256000,127.5
201928,실내복,파자마,여성파자마,7908,154368546,315529200,51.1
201928,외의류,쟈켓,데님자켓,401,5352900,37059900,85.6
201928,외의류,쟈켓,일반쟈켓류,411,7535930,25698900,70.7
201928,외의류,점퍼,다운점퍼,413,40512300,91272300,55.6
201928,외의류,점퍼,일반점퍼,4832,124287970,284446800,56.3
201928,외의류,점퍼,패딩점퍼,344,8333800,36143300,76.9
201928,외의류,조끼,조끼(베스트),4259,53346228,208444100,74.4
201928,외의류,코트,모직코트,928,16297200,64897200,74.9
201928,치마류,스커트,다이마루스커트,121,1757978,3617900,51.4
201928,치마류,스커트,데님스커트,373,7225520,12472700,42.1
201928,치마류,스커트,스커트짧은형,1946,33433832,65145400,48.7
201928,치마류,원피스,우븐나시원피스,6331,157830108,257136900,38.6
201928,치마류,원피스,원피스(니트),1336,31179044,50586400,38.4
201928,치마류,원피스,진원피스,142,1748544,6605800,73.5
201928,티셔츠류,긴팔티셔츠,무지긴팔티,1149,16275524,23065100,29.4
201928,티셔츠류,긴팔티셔츠,변형긴팔티,9173,78215149,109636700,28.7
201928,티셔츠류,긴팔티셔츠,스트라이프긴팔티,471,877412,11718900,92.5
201928,티셔츠류,나시형티셔츠,민소매티,4523,37343775,86698700,56.9
201928,티셔츠류,런닝형티셔츠,무지반팔티,53747,494887244,885239800,44.1
201928,티셔츠류,런닝형티셔츠,변형반팔티,192664,2623661783,4069063600,35.5
201928,티셔츠류,런닝형티셔츠,스트라이프반팔티,10460,125058423,223450000,44.0
201928,티셔츠류,런닝형티셔츠,전사반팔티,312865,3380145899,4809922500,29.7
201928,티셔츠류,맨투맨,맨투맨무지,4249,49250880,142965100,65.6
201928,티셔츠류,맨투맨,맨투맨변형,7964,88019500,311413600,71.7
201928,티셔츠류,맨투맨,맨투맨후드형,11813,177096138,405888700,56.4
201928,티셔츠류,맨투맨,집업,9632,102393176,511716800,80.0
201928,티셔츠류,반팔티셔츠,변형폴로티,23779,488121177,712832100,31.5
201928,티셔츠류,반팔티셔츠,티셔츠반팔티선염,779,14288699,23292100,38.7
201928,패션잡화,가방,가방,3600,67875310,128624400,47.2
201928,패션잡화,가방,보조가방,1082,13033117,23176900,43.8
201928,패션잡화,가방,숄더백,5060,90608324,130899200,30.8
201928,패션잡화,모자,모자,2323,29482799,45751700,35.6
201928,패션잡화,양말,양말,372,1389452,1740800,20.2
201928,패션잡화,지갑,지갑류,1692,23649880,29080800,18.7
201928,패션잡화,패브릭잡화,목도리(머플러),76,468400,1176400,60.2
201929,바지류,바지,다이마루바지,28080,403774013,784650000,48.5
201929,바지류,바지,면바지,8146,158575523,264585400,40.1
201929,바지류,바지,반바지,45728,748157000,1078995200,30.7
201929,바지류,바지,변형바지,23879,560342601,750170900,25.3
201929,바지류,청바지,청바지,24560,513028189,897564000,42.8
201929,셔츠류,남방,무지 셔츠,15454,222294136,461520600,51.8
201929,셔츠류,남방,변형 셔츠,13988,223203113,516031200,56.7
201929,셔츠류,남방,스트라이프,10073,155633031,309142700,49.7
201929,셔츠류,남방,체크,7618,99676948,254088200,60.8
201929,셔츠류,블라우스,"블라우스(반팔,긴팔)",2213,42653688,92170700,53.7
201929,스웨터류,스웨터,POLAR,416,4942400,15638400,68.4
201929,스웨터류,스웨터,V-NECK스웨터,500,5265000,19830000,73.4
201929,스웨터류,스웨터,풀오버스웨터,1190,10947100,44555000,75.4
201929,스웨터류,스웨터가디건,가디건,2438,41118758,96656200,57.5
201929,스포츠웨어류,수영복,수영복,230,1768000,6877000,74.3
201929,스포츠웨어류,스포츠상의,수영복,4,39000,79600,51.0
201929,스포츠웨어류,스포츠하의,반바지,190,1682000,4921000,65.8
201929,스포츠웨어류,스포츠하의,우븐바지,16,170800,638400,73.2
201929,스포츠화,스포츠화,부츠,580,5162000,28942000,82.2
201929,신발,슬리퍼,슬리퍼(신발류),29607,266011050,534034300,50.2
201929,신발,캔버스화,운동화,33753,362346087,758016700,52.2
201929,실내복,모시내의,여성모시세트,54,426600,2934600,85.5
201929,실내복,파자마,여성파자마,7182,139868298,286561800,51.2
201929,외의류,쟈켓,데님자켓,168,3032642,15143200,80.0
201929,외의류,쟈켓,일반쟈켓류,621,12343500,39637900,68.9
201929,외의류,점퍼,다운점퍼,3046,237636308,630217200,62.3
201929,외의류,점퍼,일반점퍼,7682,349269786,479861800,27.2
201929,외의류,점퍼,패딩점퍼,7945,209584235,1488266500,85.9
201929,외의류,조끼,조끼(베스트),4869,79958030,214093100,62.7
201929,외의류,코트,모직코트,1151,28143900,101501700,72.3
201929,주얼리,악세서리외,캔들,1,5406,5900,8.4
201929,치마류,스커트,다이마루스커트,128,1377485,3827200,64.0
201929,치마류,스커트,데님스커트,338,7162858,11586200,38.2
201929,치마류,스커트,스커트짧은형,1994,33491860,66880600,49.9
201929,치마류,원피스,우븐나시원피스,4907,123739125,198579300,37.7
201929,치마류,원피스,원피스(니트),1226,28092510,45237400,37.9
201929,치마류,원피스,진원피스,74,1569198,3692600,57.5
201929,티셔츠류,긴팔티셔츠,무지긴팔티,1636,24313840,32670400,25.6
201929,티셔츠류,긴팔티셔츠,변형긴팔티,9039,88515719,128774100,31.3
201929,티셔츠류,긴팔티셔츠,스트라이프긴팔티,760,6642162,19856000,66.5
201929,티셔츠류,나시형티셔츠,민소매티,3362,26555173,65484800,59.4
201929,티셔츠류,런닝형티셔츠,무지반팔티,41520,391123775,607636000,35.6
201929,티셔츠류,런닝형티셔츠,변형반팔티,129807,2074204401,2811384300,26.2
201929,티셔츠류,런닝형티셔츠,스트라이프반팔티,8183,102014322,175679700,41.9
201929,티셔츠류,런닝형티셔츠,전사반팔티,246490,2577934898,3851951000,33.1
201929,티셔츠류,맨투맨,맨투맨무지,9054,114803026,288944600,60.3
201929,티셔츠류,맨투맨,맨투맨변형,15869,35564352,667253100,94.7
201929,티셔츠류,맨투맨,맨투맨후드형,13568,205584608,494183200,58.4
201929,티셔츠류,맨투맨,집업,19434,309176315,925516600,66.6
201929,티셔츠류,반팔티셔츠,변형폴로티,21293,467608852,638860700,26.8
201929,티셔츠류,반팔티셔츠,티셔츠반팔티선염,608,11058272,18179200,39.2
201929,패션잡화,가방,가방,2563,57549514,96497700,40.4
201929,패션잡화,가방,보조가방,702,8803305,15877800,44.6
201929,패션잡화,가방,숄더백,4383,81836129,112897700,27.5
201929,패션잡화,모자,모자,1631,20330711,32024900,36.5
201929,패션잡화,양말,양말,177,713014,886300,19.6
201929,패션잡화,지갑,지갑류,2138,27590351,36110200,23.6
201929,패션잡화,패브릭잡화,목도리(머플러),174,846600,2230600,62.0
201930,바지류,바지,다이마루바지,25117,358237452,723514300,50.5
201930,바지류,바지,면바지,6493,131010271,196840700,33.4
201930,바지류,바지,반바지,41257,728027380,971228300,25.0
201930,바지류,바지,변형바지,27657,640798248,883902700,27.5
201930,바지류,청바지,청바지,19705,434576202,710609500,38.8
201930,셔츠류,남방,무지 셔츠,11883,173553054,352926100,50.8
201930,셔츠류,남방,변형 셔츠,10887,187042751,402863300,53.6
201930,셔츠류,남방,스트라이프,9550,143372025,304995000,53.0
201930,셔츠류,남방,체크,7737,102855788,262866300,60.9
201930,셔츠류,블라우스,"블라우스(반팔,긴팔)",2855,47072079,110862500,57.5
201930,스웨터류,스웨터,POLAR,488,2079200,18671200,88.9
201930,스웨터류,스웨터,V-NECK스웨터,410,12639488,13959000,9.5
201930,스웨터류,스웨터,기본스웨터,63,497700,1883700,73.6
201930,스웨터류,스웨터,풀오버스웨터,1665,12481700,57123500,78.1
201930,스웨터류,스웨터가디건,가디건,1990,34642790,74111000,53.3
201930,스포츠웨어류,수영복,수영복,248,2143990,7735200,72.3
201930,스포츠웨어류,스포츠상의,수영복,22,202206,437800,53.8
201930,스포츠웨어류,스포츠하의,반바지,360,3040000,9324000,67.4
201930,스포츠웨어류,스포츠하의,우븐바지,38,287000,1516200,81.1
201930,스포츠화,스포츠화,부츠,730,-1653000,39787000,104.2
201930,신발,슬리퍼,슬리퍼(신발류),30710,256984576,587220000,56.2
201930,신발,캔버스화,운동화,58417,527547044,1312184300,59.8
201930,실내복,모시내의,여성모시세트,533,2727700,21266700,87.2
201930,실내복,파자마,여성파자마,6768,131865984,270043200,51.2
201930,외의류,쟈켓,데님자켓,49,1887500,2575100,26.7
201930,외의류,쟈켓,일반쟈켓류,165,713616,8603500,91.7
201930,외의류,점퍼,다운점퍼,2498,237994700,527938400,54.9
201930,외의류,점퍼,일반점퍼,10476,487027245,632292400,23.0
201930,외의류,점퍼,패딩점퍼,84,1209000,7188000,83.2
201930,외의류,조끼,조끼(베스트),2092,36759184,95170800,61.4
201930,외의류,코트,모직코트,202,2122800,8724600,75.7
201930,치마류,스커트,다이마루스커트,170,1836525,4583000,59.9
201930,치마류,스커트,데님스커트,325,6878880,11057500,37.8
201930,치마류,스커트,스커트짧은형,1838,31969442,61156200,47.7
201930,치마류,원피스,우븐나시원피스,4938,137152984,206616200,33.6
201930,치마류,원피스,원피스(니트),1042,25265036,38695800,34.7
201930,치마류,원피스,진원피스,176,1595848,8782400,81.8
201930,티셔츠류,긴팔티셔츠,무지긴팔티,985,12832082,19181500,33.1
201930,티셔츠류,긴팔티셔츠,변형긴팔티,14808,143271206,210047600,31.8
201930,티셔츠류,긴팔티셔츠,스트라이프긴팔티,1351,8163800,38042900,78.5
201930,티셔츠류,나시형티셔츠,민소매티,2604,22596105,48789600,53.7
201930,티셔츠류,런닝형티셔츠,무지반팔티,42468,390970801,605867200,35.5
201930,티셔츠류,런닝형티셔츠,변형반팔티,119335,1897113898,2556828500,25.8
201930,티셔츠류,런닝형티셔츠,스트라이프반팔티,6950,86416918,151543000,43.0
201930,티셔츠류,런닝형티셔츠,전사반팔티,257538,2746535323,3965128200,30.7
201930,티셔츠류,맨투맨,맨투맨무지,11334,156280460,356906600,56.2
201930,티셔츠류,맨투맨,맨투맨변형,2753,-31382296,158444700,119.8
201930,티셔츠류,맨투맨,맨투맨후드형,12089,157430342,460361100,65.8
201930,티셔츠류,맨투맨,집업,7733,120613914,391316700,69.2
201930,티셔츠류,반팔티셔츠,변형폴로티,16027,361199521,483827300,25.3
201930,티셔츠류,반팔티셔츠,티셔츠반팔티선염,672,11868944,20092800,40.9
201930,패션잡화,가방,가방,2092,50022977,77222800,35.2
201930,패션잡화,가방,보조가방,780,10254704,17628000,41.8
201930,패션잡화,가방,숄더백,7376,110734562,184238400,39.9
201930,패션잡화,모자,겨울모자,213,1469700,3158700,53.5
201930,패션잡화,모자,모자,1533,19749093,30210700,34.6
201930,패션잡화,양말,양말,182,643048,867800,25.9
201930,패션잡화,장갑,장갑,86,593400,1109400,46.5
201930,패션잡화,지갑,지갑류,2639,30125625,43340100,30.5
201930,패션잡화,패브릭잡화,목도리(머플러),67,491380,1032300,52.4
201931,바지류,바지,다이마루바지,15603,284233809,421459700,32.6
201931,바지류,바지,면바지,6423,196822552,205517700,4.2
201931,바지류,바지,반바지,43368,767417930,1026523200,25.2
201931,바지류,바지,변형바지,23563,604674298,730443700,17.2
201931,바지류,청바지,청바지,16125,408571841,573867500,28.8
201931,셔츠류,남방,무지 셔츠,8750,147707552,261611000,43.5
201931,셔츠류,남방,변형 셔츠,6136,142576435,221436400,35.6
201931,셔츠류,남방,스트라이프,4930,98176621,148107000,33.7
201931,셔츠류,남방,체크,4393,74561170,138460700,46.1
201931,셔츠류,블라우스,"블라우스(반팔,긴팔)",1282,31644669,52843800,40.1
201931,스웨터류,스웨터,POLAR,0,-72000,-400000,82.0
201931,스웨터류,스웨터,V-NECK스웨터,930,34693952,36027000,3.7
201931,스웨터류,스웨터,기본스웨터,9,89100,269100,66.9
201931,스웨터류,스웨터,풀오버스웨터,879,8178890,31800100,74.3
201931,스웨터류,스웨터가디건,가디건,2872,81565350,114782800,28.9
201931,스포츠웨어류,수영복,수영복,20,448000,598000,25.1
201931,스포츠웨어류,스포츠상의,수영복,16,159000,318400,50.1
201931,스포츠웨어류,스포츠하의,반바지,210,2200000,5439000,59.6
201931,스포츠웨어류,스포츠하의,우븐바지,5,38700,137500,71.9
201931,스포츠화,스포츠화,부츠,10,59000,499000,88.2
201931,신발,슬리퍼,슬리퍼(신발류),25036,229044181,467999400,51.1
201931,신발,캔버스화,운동화,19575,278214806,446186500,37.6
201931,실내복,모시내의,여성모시세트,85,3017500,3391500,11.0
201931,실내복,파자마,여성파자마,6012,120602025,239878800,49.7
201931,외의류,쟈켓,데님자켓,27,-2737100,3964600,169.0
201931,외의류,쟈켓,일반쟈켓류,177,3956030,12602300,68.6
201931,외의류,점퍼,다운점퍼,3472,312756600,741193300,57.8
201931,외의류,점퍼,일반점퍼,11727,548931156,718417300,23.6
201931,외의류,점퍼,패딩점퍼,417,11864700,45016200,73.6
201931,외의류,조끼,조끼(베스트),2385,48014018,117001500,59.0
201931,외의류,코트,모직코트,82,-22908200,9676200,336.7
201931,치마류,스커트,다이마루스커트,94,1868386,2810600,33.5
201931,치마류,스커트,데님스커트,238,6357280,8056200,21.1
201931,치마류,스커트,스커트짧은형,1111,24404224,35878900,32.0
201931,치마류,원피스,우븐나시원피스,3259,77741285,126654100,38.6
201931,치마류,원피스,원피스(니트),811,21340206,30438900,29.9
201931,치마류,원피스,진원피스,22,870800,1097800,20.7
201931,티셔츠류,긴팔티셔츠,무지긴팔티,589,7338602,11487100,36.1
201931,티셔츠류,긴팔티셔츠,변형긴팔티,6861,88778685,104135900,14.7
201931,티셔츠류,긴팔티셔츠,스트라이프긴팔티,311,4135970,8486900,51.3
201931,티셔츠류,나시형티셔츠,민소매티,1158,11368671,18418200,38.3
201931,티셔츠류,런닝형티셔츠,무지반팔티,29683,312331820,440661700,29.1
201931,티셔츠류,런닝형티셔츠,변형반팔티,110082,1831559750,2366819800,22.6
201931,티셔츠류,런닝형티셔츠,스트라이프반팔티,9701,136933044,235497900,41.9
201931,티셔츠류,런닝형티셔츠,전사반팔티,177112,1947490892,2814344800,30.8
201931,티셔츠류,맨투맨,맨투맨무지,10803,266275280,344169700,22.6
201931,티셔츠류,맨투맨,맨투맨변형,18152,187814200,771054800,75.6
201931,티셔츠류,맨투맨,맨투맨후드형,14237,278362488,590886300,52.9
201931,티셔츠류,맨투맨,집업,5007,145307536,249369300,41.7
201931,티셔츠류,반팔티셔츠,변형폴로티,11791,292563112,352810900,17.1
201931,티셔츠류,반팔티셔츠,티셔츠반팔티선염,593,10384712,17730700,41.4
201931,패션잡화,가방,가방,3010,74477348,113391000,34.3
201931,패션잡화,가방,보조가방,257,4749389,5870300,19.1
201931,패션잡화,가방,숄더백,3580,80722601,98026000,17.7
201931,패션잡화,모자,겨울모자,57,312300,717300,56.5
201931,패션잡화,모자,모자,1150,19247644,22452700,14.3
201931,패션잡화,양말,양말,234,942192,1038600,9.3
201931,패션잡화,장갑,장갑,14,80600,180600,55.4
201931,패션잡화,지갑,지갑류,1544,23134530,25947200,10.8
201931,패션잡화,패브릭잡화,목도리(머플러),17,83300,219300,62.0
201932,바지류,바지,다이마루바지,13003,238053126,372563700,36.1
201932,바지류,바지,면바지,6148,200327216,211425200,5.2
201932,바지류,바지,반바지,25636,475093724,614638400,22.7
201932,바지류,바지,변형바지,17704,453536246,563469600,19.5
201932,바지류,청바지,청바지,14736,363662228,545116400,33.3
201932,셔츠류,남방,무지 셔츠,10065,151823800,301859500,49.7
201932,셔츠류,남방,변형 셔츠,6200,135083464,223010000,39.4
201932,셔츠류,남방,스트라이프,5778,97340054,185392200,47.5
201932,셔츠류,남방,체크,6230,111523110,216567000,48.5
201932,셔츠류,블라우스,"블라우스(반팔,긴팔)",1032,26321953,44072800,40.3
201932,스웨터류,스웨터,POLAR,256,2869536,8774400,67.3
201932,스웨터류,스웨터,V-NECK스웨터,2066,67219758,80813400,16.8
201932,스웨터류,스웨터,기본스웨터,33,296700,962700,69.2
201932,스웨터류,스웨터,풀오버스웨터,1437,16325448,57096300,71.4
201932,스웨터류,스웨터가디건,가디건,5780,197954954,232442000,14.8
201932,스포츠웨어류,수영복,수영복,40,646000,1196000,46.0
201932,스포츠웨어류,스포츠상의,수영복,12,238800,238800,0.0
201932,스포츠웨어류,스포츠하의,반바지,-8,-296200,-39200,-655.6
201932,스포츠웨어류,스포츠하의,우븐바지,-10,-64800,-503000,87.1
201932,스포츠화,스포츠화,부츠,10,129000,499000,74.1
201932,신발,슬리퍼,슬리퍼(신발류),14697,141300162,261509300,46.0
201932,신발,캔버스화,운동화,17501,253818361,399733900,36.5
201932,실내복,모시내의,여성모시세트,589,21061524,24041100,12.4
201932,실내복,파자마,여성파자마,2862,57313890,114193800,49.8
201932,외의류,쟈켓,데님자켓,195,3730420,10121400,63.1
201932,외의류,쟈켓,일반쟈켓류,295,9188396,22930500,59.9
201932,외의류,점퍼,다운점퍼,931,55669760,143954700,61.3
201932,외의류,점퍼,일반점퍼,22207,1020281242,1350279300,24.4
201932,외의류,점퍼,패딩점퍼,628,16342668,65531200,75.1
201932,외의류,조끼,조끼(베스트),1393,30161400,62370700,51.6
201932,외의류,코트,모직코트,1889,36417508,150749100,75.8
201932,치마류,스커트,다이마루스커트,-133,-2182900,-3666700,40.5
201932,치마류,스커트,데님스커트,189,4635124,6231100,25.6
201932,치마류,스커트,스커트짧은형,1587,33016092,51711300,36.2
201932,치마류,원피스,우븐나시원피스,2659,77774735,108434100,28.3
201932,치마류,원피스,원피스(니트),768,19697948,28483200,30.8
201932,치마류,원피스,진원피스,18,558200,898200,37.9
201932,티셔츠류,긴팔티셔츠,무지긴팔티,940,12160852,18808000,35.3
201932,티셔츠류,긴팔티셔츠,변형긴팔티,8574,134361528,156704600,14.3
201932,티셔츠류,긴팔티셔츠,스트라이프긴팔티,292,741600,8874800,91.6
201932,티셔츠류,나시형티셔츠,민소매티,3856,29707643,71698400,58.6
201932,티셔츠류,런닝형티셔츠,무지반팔티,30606,293484190,439708900,33.3
201932,티셔츠류,런닝형티셔츠,변형반팔티,82992,1386315186,1813368800,23.6
201932,티셔츠류,런닝형티셔츠,스트라이프반팔티,3219,51657058,70107300,26.3
201932,티셔츠류,런닝형티셔츠,전사반팔티,114612,1289427553,1839477800,29.9
201932,티셔츠류,맨투맨,맨투맨무지,17552,486584616,582104800,16.4
201932,티셔츠류,맨투맨,맨투맨변형,15175,145713420,607312500,76.0
201932,티셔츠류,맨투맨,맨투맨후드형,25003,641502165,1030679700,37.8
201932,티셔츠류,맨투맨,집업,14105,241626772,631799500,61.8
201932,티셔츠류,반팔티셔츠,변형폴로티,10123,219951934,303077700,27.4
201932,티셔츠류,반팔티셔츠,티셔츠반팔티선염,352,6861000,10524800,34.8
201932,패션잡화,가방,가방,2030,58701555,76199500,23.0
201932,패션잡화,가방,보조가방,235,4414790,5489000,19.6
201932,패션잡화,가방,숄더백,3088,73507287,83873500,12.4
201932,패션잡화,모자,겨울모자,69,337920,956100,64.7
201932,패션잡화,모자,모자,1132,18327766,22346800,18.0
201932,패션잡화,양말,양말,303,777032,1453700,46.5
201932,패션잡화,장갑,장갑,34,162360,438600,63.0
201932,패션잡화,지갑,지갑류,1321,18565150,22333900,16.9
201932,패션잡화,패브릭잡화,목도리(머플러),42,211716,555800,61.9
